时间,海域,地图点,状态,战况,敌舰队,捞！,大破舰,旗舰,旗舰 (第二舰队),MVP,MVP (第二舰队)
2016/10/30 00:44:44,鎮守府正面海域(1-1),2(道中),進撃,勝利A,敵はぐれ艦隊,,雷,睦月改二(Lv.85),,睦月改二(Lv.85),
2016/10/30 00:43:53,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,暁,无,睦月改二(Lv.85),,睦月改二(Lv.85),
2016/10/30 00:42:31,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,无,睦月改二(Lv.85),,睦月改二(Lv.85),
2016/10/30 00:41:44,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,睦月改二(Lv.85),,睦月改二(Lv.85),
2016/10/30 00:39:37,鎮守府正面海域(1-1),3(Boss点),進撃,戦術的敗北C,敵主力艦隊,,大潮,睦月改二(Lv.85),,睦月改二(Lv.85),
2016/10/30 00:38:25,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,睦月改二(Lv.85),,睦月改二(Lv.85),
2016/10/30 00:35:06,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,電,睦月改二(Lv.85),,睦月改二(Lv.85),
2016/10/30 00:34:06,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,睦月改二(Lv.85),,電(Lv.1),
2016/10/30 00:31:58,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,秋刀魚,无,皐月改二(Lv.92),,皐月改二(Lv.92),
2016/10/30 00:31:10,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,,无,皐月改二(Lv.92),,皐月改二(Lv.92),
2016/10/30 00:28:48,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,響,白露改(Lv.57),,白露改(Lv.57),
2016/10/30 00:18:41,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,,无,白露改(Lv.57),,白露改(Lv.57),
2016/10/30 00:12:54,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,大潮,白露改(Lv.57),,白露改(Lv.57),
2016/10/30 00:11:28,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,白露改(Lv.57),,白露改(Lv.57),
2016/10/29 23:32:36,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,,无,白露改(Lv.57),,白露改(Lv.57),
2016/10/29 23:30:10,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,白露改(Lv.57),,白露改(Lv.57),
2016/10/29 23:16:48,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,子日,若葉改(Lv.57),,若葉改(Lv.57),
2016/10/29 23:15:49,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,大潮,无,若葉改(Lv.57),,若葉改(Lv.57),
2016/10/29 23:9:47,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,霞,无,若葉改(Lv.57),,若葉改(Lv.57),
2016/10/29 23:08:13,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,子日,无,若葉改(Lv.57),,若葉改(Lv.57),
2016/10/29 23:06:52,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,,无,若葉改(Lv.57),,若葉改(Lv.57),
2016/10/29 23:05:26,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,響,无,若葉改(Lv.57),,若葉改(Lv.57),
2016/10/29 22:46:38,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,大潮,无,天津風改(Lv.58),,天津風改(Lv.58),
2016/10/29 22:44:35,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,皐月,无,天津風改(Lv.58),,天津風改(Lv.58),
2016/10/29 22:41:15,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,神通,无,天津風改(Lv.58),,天津風改(Lv.58),
2016/10/29 22:40:22,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,朧,无,天津風改(Lv.58),,天津風改(Lv.58),
2016/10/29 22:37:35,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,電,敷波,天津風改(Lv.58),,天津風改(Lv.58),
2016/10/29 22:36:26,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,若葉,无,天津風改(Lv.58),,天津風改(Lv.58),
2016/10/29 22:35:13,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,雷,无,天津風改(Lv.58),,天津風改(Lv.58),
2016/10/29 22:34:14,鎮守府正面海域(1-1),1(道中),出撃,戦術的勝利B,敵偵察艦,,无,天津風改(Lv.58),,敷波(Lv.1),
2016/10/29 22:31:45,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,无,敷波改(Lv.59),,敷波改(Lv.59),
2016/10/29 22:31:05,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,敷波改(Lv.59),,敷波改(Lv.59),
2016/10/29 22:28:9,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,无,敷波改(Lv.59),,敷波改(Lv.59),
2016/10/29 22:26:25,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,敷波改(Lv.59),,敷波改(Lv.59),
2016/10/29 22:24:53,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,若葉,敷波改(Lv.59),,敷波改(Lv.59),
2016/10/29 22:24:06,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,敷波改(Lv.59),,敷波改(Lv.59),
2016/10/29 22:16:12,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,无,磯風改(Lv.60),,磯風改(Lv.60),
2016/10/29 22:15:26,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,,无,磯風改(Lv.60),,磯風改(Lv.60),
2016/10/29 22:13:59,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,初雪,磯風改(Lv.60),,磯風改(Lv.60),
2016/10/29 22:13:12,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,磯風改(Lv.60),,磯風改(Lv.60),
2016/10/29 21:27:47,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,无,磯風改(Lv.60),,磯風改(Lv.60),
2016/10/29 21:26:59,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,磯風改(Lv.60),,磯風改(Lv.60),
2016/10/29 21:24:42,鎮守府正面海域(1-1),3(Boss点),進撃,戦術的敗北C,敵主力艦隊,,无,卯月改(Lv.61),,卯月改(Lv.61),
2016/10/29 21:23:59,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,卯月改(Lv.61),,卯月改(Lv.61),
2016/10/29 21:22:07,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,時雨,卯月改(Lv.61),,卯月改(Lv.61),
2016/10/29 21:21:18,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,卯月改(Lv.61),,卯月改(Lv.61),
2016/10/29 21:19:44,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,響,卯月改(Lv.61),,卯月改(Lv.61),
2016/10/29 21:18:58,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,卯月改(Lv.61),,卯月改(Lv.61),
2016/10/29 21:17:9,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,白雪,長波改(Lv.61),,長波改(Lv.61),
2016/10/29 21:16:22,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,長波改(Lv.61),,長波改(Lv.61),
2016/10/29 21:15:13,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,秋刀魚,无,長波改(Lv.61),,長波改(Lv.61),
2016/10/29 21:14:07,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,長波改(Lv.61),,長波改(Lv.61),
2016/10/29 21:12:08,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,无,長波改(Lv.61),,長波改(Lv.61),
2016/10/29 21:11:08,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,長波改(Lv.61),,長波改(Lv.61),
2016/10/29 21:9:28,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,,无,望月改(Lv.61),,望月改(Lv.61),
2016/10/29 21:06:17,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,響,无,望月改(Lv.61),,望月改(Lv.61),
2016/10/29 20:50:06,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,満潮,无,望月改(Lv.61),,望月改(Lv.61),
2016/10/29 20:48:44,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,白雪,无,望月改(Lv.61),,望月改(Lv.61),
2016/10/29 20:46:29,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,若葉,无,望月改(Lv.61),,望月改(Lv.61),
2016/10/29 20:45:16,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,敷波,无,望月改(Lv.61),,望月改(Lv.61),
2016/10/29 20:41:49,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,時雨,子日,不知火改(Lv.61),,不知火改(Lv.61),
2016/10/29 20:40:23,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,初雪,无,不知火改(Lv.61),,不知火改(Lv.61),
2016/10/29 20:38:46,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,時雨,无,不知火改(Lv.61),,不知火改(Lv.61),
2016/10/29 20:37:56,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,不知火改(Lv.61),,不知火改(Lv.61),
2016/10/29 20:36:31,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,雷,无,不知火改(Lv.61),,不知火改(Lv.61),
2016/10/29 20:35:23,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,子日,无,不知火改(Lv.61),,不知火改(Lv.61),
2016/10/29 20:30:51,鎮守府正面海域(1-1),3(Boss点),進撃,戦術的勝利B,敵主力艦隊,,无,谷風改(Lv.46),,谷風改(Lv.46),
2016/10/29 20:29:53,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,谷風改(Lv.46),,谷風改(Lv.46),
2016/10/29 20:28:26,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,无,谷風改(Lv.46),,谷風改(Lv.46),
2016/10/29 20:27:42,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,谷風改(Lv.46),,谷風改(Lv.46),
2016/10/29 20:26:27,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,无,谷風改(Lv.46),,谷風改(Lv.46),
2016/10/29 20:25:47,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,谷風改(Lv.46),,谷風改(Lv.46),
2016/10/29 20:05:53,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,无,巻雲改(Lv.62),,巻雲改(Lv.62),
2016/10/29 20:05:13,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,巻雲改(Lv.62),,巻雲改(Lv.62),
2016/10/29 17:9:31,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,大潮,五月雨改(Lv.44),,五月雨改(Lv.44),
2016/10/29 17:06:29,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,五月雨改(Lv.44),,五月雨改(Lv.44),
2016/10/29 17:04:48,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,綾波,五月雨改(Lv.44),,五月雨改(Lv.44),
2016/10/29 17:04:06,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,五月雨改(Lv.44),,五月雨改(Lv.44),
2016/10/29 17:01:57,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,,无,五月雨改(Lv.44),,五月雨改(Lv.44),
2016/10/29 17:00:31,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,五月雨改(Lv.44),,五月雨改(Lv.44),
2016/10/29 16:56:02,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,敷波,弥生改(Lv.75),,弥生改(Lv.75),
2016/10/29 16:55:24,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,弥生改(Lv.75),,弥生改(Lv.75),
2016/10/29 16:51:35,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,无,弥生改(Lv.75),,弥生改(Lv.75),
2016/10/29 16:50:13,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,弥生改(Lv.75),,弥生改(Lv.75),
2016/10/29 16:36:15,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,敷波,无,弥生改(Lv.75),,弥生改(Lv.75),
2016/10/29 16:35:30,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,弥生改(Lv.75),,弥生改(Lv.75),
2016/10/29 16:30:56,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,敷波,朝霜改(Lv.75),,朝霜改(Lv.75),
2016/10/29 16:29:31,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,霰,无,朝霜改(Lv.75),,朝霜改(Lv.75),
2016/10/29 16:24:26,鎮守府正面海域(1-1),3(Boss点),進撃,戦術的敗北C,敵主力艦隊,,電,朝霜改(Lv.75),,朝霜改(Lv.75),
2016/10/29 16:23:42,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,朝霜改(Lv.75),,朝霜改(Lv.75),
2016/10/29 16:9:28,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,,无,朝霜改(Lv.75),,朝霜改(Lv.75),
2016/10/29 16:08:19,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,,无,朝霜改(Lv.75),,朝霜改(Lv.75),
2016/10/29 16:04:31,鎮守府正面海域(1-1),3(Boss点),進撃,戦術的敗北C,敵主力艦隊,,磯波,朝霜改(Lv.75),,朝霜改(Lv.75),
2016/10/29 16:01:49,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,,无,朝霜改(Lv.75),,朝霜改(Lv.75),
2016/10/27 20:54:14,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,,无,村雨改(Lv.44),,村雨改(Lv.44),
2016/10/27 20:51:10,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,電,无,村雨改(Lv.44),,村雨改(Lv.44),
2016/10/27 20:49:14,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,磯波,无,村雨改(Lv.44),,村雨改(Lv.44),
2016/10/27 20:47:34,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,綾波,无,村雨改(Lv.44),,村雨改(Lv.44),
2016/10/27 19:11:10,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,无,村雨改(Lv.44),,村雨改(Lv.44),
2016/10/27 19:10:02,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,村雨,无,村雨改(Lv.44),,村雨改(Lv.44),
2016/10/27 18:03:44,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,敷波 & 秋刀魚,如月,海風改(Lv.46),,海風改(Lv.46),
2016/10/27 18:02:51,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,海風改(Lv.46),,海風改(Lv.46),
2016/10/27 18:01:48,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,深雪,无,海風改(Lv.46),,海風改(Lv.46),
2016/10/27 18:01:00,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,大潮,无,海風改(Lv.46),,海風改(Lv.46),
2016/10/27 17:59:04,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,大潮,无,海風改(Lv.46),,海風改(Lv.46),
2016/10/27 17:58:16,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,海風改(Lv.46),,海風改(Lv.46),
2016/10/27 17:52:35,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,満潮,初霜,谷風改(Lv.46),,谷風改(Lv.46),
2016/10/27 17:51:11,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,如月,无,谷風改(Lv.46),,谷風改(Lv.46),
2016/10/27 17:49:54,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,初霜,无,谷風改(Lv.46),,谷風改(Lv.46),
2016/10/27 17:48:47,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,谷風改(Lv.46),,谷風改(Lv.46),
2016/10/27 17:43:32,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,如月,谷風改(Lv.46),,谷風改(Lv.46),
2016/10/27 17:42:48,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,谷風改(Lv.46),,谷風改(Lv.46),
2016/10/27 17:40:45,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,无,浜風改(Lv.47),,浜風改(Lv.47),
2016/10/27 17:39:42,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,浜風改(Lv.47),,浜風改(Lv.47),
2016/10/27 17:37:21,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,无,浜風改(Lv.47),,浜風改(Lv.47),
2016/10/27 17:36:41,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,浜風改(Lv.47),,浜風改(Lv.47),
2016/10/27 17:35:14,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,時雨,舞風改(Lv.47),,舞風改(Lv.47),
2016/10/27 17:33:53,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,,无,舞風改(Lv.47),,舞風改(Lv.47),
2016/10/27 17:32:18,鎮守府正面海域(1-1),3(Boss点),進撃,戦術的敗北C,敵主力艦隊,,潮,舞風改(Lv.47),,舞風改(Lv.47),
2016/10/27 17:31:34,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,,无,舞風改(Lv.47),,舞風改(Lv.47),
2016/10/27 17:30:20,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,无,舞風改(Lv.47),,舞風改(Lv.47),
2016/10/27 17:29:36,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,舞風改(Lv.47),,舞風改(Lv.47),
2016/10/27 17:27:22,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,初霜,涼風改(Lv.47),,涼風改(Lv.47),
2016/10/27 17:26:35,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,涼風改(Lv.47),,涼風改(Lv.47),
2016/10/27 17:25:40,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,无,涼風改(Lv.47),,涼風改(Lv.47),
2016/10/27 17:22:15,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,涼風改(Lv.47),,涼風改(Lv.47),
2016/10/27 17:19:03,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,曙,涼風改(Lv.47),,涼風改(Lv.47),
2016/10/27 17:17:45,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,潮,无,涼風改(Lv.47),,涼風改(Lv.47),
2016/10/27 17:13:47,鎮守府正面海域(1-1),3(Boss点),進撃,戦術的敗北C,敵主力艦隊,,望月,山雲改(Lv.49),,山雲改(Lv.49),
2016/10/27 17:12:53,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,初霜,无,山雲改(Lv.49),,山雲改(Lv.49),
2016/10/27 17:11:00,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,曙,霰,山雲改(Lv.49),,山雲改(Lv.49),
2016/10/27 17:10:06,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,望月,无,山雲改(Lv.49),,山雲改(Lv.49),
2016/10/27 17:08:35,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,荒潮,无,山雲改(Lv.49),,山雲改(Lv.49),
2016/10/27 17:06:47,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,山雲改(Lv.49),,山雲改(Lv.49),
2016/10/27 16:57:54,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,霰,无,夕雲改(Lv.49),,夕雲改(Lv.49),
2016/10/27 16:55:40,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,響,无,夕雲改(Lv.49),,夕雲改(Lv.49),
2016/10/27 16:53:59,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,睦月,白雪,夕雲改(Lv.49),,夕雲改(Lv.49),
2016/10/27 16:53:08,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,時雨,无,夕雲改(Lv.49),,夕雲改(Lv.49),
2016/10/27 16:51:45,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,白雪,无,夕雲改(Lv.49),,夕雲改(Lv.49),
2016/10/27 16:50:34,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,如月,无,夕雲改(Lv.49),,夕雲改(Lv.49),
2016/10/27 16:48:15,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,子日,无,睦月改二(Lv.85),,睦月改二(Lv.85),
2016/10/27 16:47:23,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,文月,无,睦月改二(Lv.85),,睦月改二(Lv.85),
2016/10/27 16:45:56,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,長月,无,睦月改二(Lv.85),,睦月改二(Lv.85),
2016/10/27 16:45:03,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,睦月改二(Lv.85),,睦月改二(Lv.85),
2016/10/27 16:43:21,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,夕立,无,睦月改二(Lv.85),,睦月改二(Lv.85),
2016/10/27 16:42:12,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,電,无,睦月改二(Lv.85),,睦月改二(Lv.85),
2016/10/27 16:15:34,東部オリョール海(2-3),9(道中),進撃,戦術的勝利B,敵強襲揚陸艦隊,,无,呂500(Lv.152),,伊19改(Lv.135),
2016/10/27 16:13:27,東部オリョール海(2-3),3(道中),進撃,勝利A,敵強襲揚陸艦隊,木曾,无,呂500(Lv.152),,呂500(Lv.152),
2016/10/27 16:11:12,東部オリョール海(2-3),1(道中),出撃,勝利A,敵巡洋艦隊,敷波,无,呂500(Lv.152),,伊58改(Lv.136),
2016/10/26 20:43:41,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,若葉,无,磯波改(Lv.51),,磯波改(Lv.51),
2016/10/26 20:41:57,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,,无,磯波改(Lv.51),,磯波改(Lv.51),
2016/10/26 20:35:15,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,雷,无,磯波改(Lv.51),,磯波改(Lv.51),
2016/10/26 20:33:9,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,子日,无,磯波改(Lv.51),,磯波改(Lv.51),
2016/10/26 20:10:06,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,深雪,磯波改(Lv.51),,磯波改(Lv.51),
2016/10/26 20:06:40,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,磯波改(Lv.51),,磯波改(Lv.51),
2016/10/26 19:48:47,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,无,春風改(Lv.52),,春風改(Lv.52),
2016/10/26 19:48:06,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,春風改(Lv.52),,春風改(Lv.52),
2016/10/26 19:46:43,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,荒潮,春風改(Lv.52),,春風改(Lv.52),
